AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize
6,9.115505139451281,59.72976723923446,,0,20.25485215636,40,2.8487243568054925,7,21
55,16.12037219328496,893.9503833768308,2,,8.097057066416653,46,2.3198687242502327,8,13
42,18.85821367533387,799.5332009192778,0,,25.891097846620937,11,3.6679168128695308,9,13
70,14.368945229576752,1008.918048579616,,,10.753839149207435,16,4.245605658334911,8,23
35,5.6013475585426615,200.35181647129482,1,,14.811629611754986,3,1.8320409416587944,7,4
35,13.631504042305822,477.62163419904584,,3,18.749877903225975,41,3.518561806159648,6,15
94,7.750736194673787,731.7960854589882,,,31.789449996738693,11,2.8268186450571413,8,4
98,17.64021352356413,1733.9683010823267,,,11.388514399159174,11,2.629200385511796,1,18
55,16.47247876367552,914.893717716991,,,23.736619994664988,3,3.79049749913989,7,15
42,9.196842086934234,390.21048669381645,0,,32.129643660263746,8,1.433198245581612,6,9
83,16.62850341816043,1393.670895627003,0,1,18.5761471676551,31,3.952013539078332,4,15
75,18.927972197324696,1425.4158561595525,2,,12.125118756918292,14,3.777661138286693,5,16
32,16.444696783410762,526.2302970691444,,,16.869716838899407,44,3.825095143795743,7,14
31,15.573921575473381,491.1335835989257,,,19.958928987394696,18,3.708238566258541,2,23
21,15.945892261280248,345.4654397155477,,,11.880188735035873,26,2.682652146248224,2,0
62,5.245544622428035,325.4855941008568,1,,4.264735165536764,25,3.5114991904663095,6,11
46,7.513072951110665,350.68601734581847,,,23.084061074433528,18,3.550159268789425,5,2
29,13.162583979763374,384.68921012104653,0,3,22.173939863366485,15,3.2725090756017616,3,18
19,13.557166957189205,258.3995534005756,,3,18.12785232832631,45,3.613965721774798,3,12
31,9.237828868302216,287.1242932064656,,,13.177606969051663,10,1.9131906464733326,1,20
19,11.401880246632327,216.9563631902757,,0,36.271509838868305,0,1.7637417156584525,2,17
6,11.042987245256505,69.2643464559555,,,11.461916763170963,32,3.4400690254413453,0,23
87,10.75605451290438,940.4616306310793,,,37.46679601464396,11,3.29314023043631,0,10
34,14.679705628459665,504.0148711816658,0,1,4.6306079243995235,6,2.0205534558069616,6,24
97,14.340753352959707,1399.3871956036069,,,8.809206459605043,22,3.027591824675068,7,11
1,9.562841412056033,9.562841412056033,0,,24.579189847900967,14,4.043769433122336,2,17
7,10.427995931107995,72.99597151775598,2,,31.67934843420664,2,2.6080802849169293,2,5
51,17.962282309521818,921.8010268249162,,,4.704904684315913,33,4.3645215269993285,7,6
7,15.642086366878129,118.1706102250757,2,3,12.055138407134933,4,2.315561388150541,2,14
106,16.90646269625294,1808.4229406541801,,3,36.166258633903425,5,2.18244833016713,6,19
10,8.658258143794239,86.5825814379424,,,6.548089438119841,36,3.4128428144348533,3,10
83,10.688027971745969,890.3002136010947,2,,31.508938444905088,6,4.200216722301161,4,6
2,16.78679783967932,33.57359567935864,2,0,7.89006119185738,44,3.6024936904544576,0,3
51,16.58564323543582,859.8661883986781,,3,7.989298384464847,39,3.777496474791139,7,17
74,17.40286883759261,1301.6403491629142,1,0,3.9847575069458014,27,3.5412217975219322,1,6
87,5.458295185376952,475.41794503193694,,,13.936924040353901,7,3.0644463527663763,5,1
37,15.348072010072226,577.4283183377732,1,,10.51587296609027,17,3.0004753032209965,4,6
48,16.41141614029456,789.7539125023225,,,11.138810502889587,5,1.1805949076906725,7,11
103,16.943703146526506,1751.1983936344438,2,0,18.186240349968102,5,3.867447081109316,3,13
70,8.000165842180373,563.9676349070277,,,26.687829184786366,6,3.9662575012936423,8,16
12,14.583324458758225,178.13045009532246,2,,12.569079259789309,34,4.143535680031101,5,5
29,19.30706240741112,559.9048098149225,2,3,16.217603763932566,33,1.6103766803753996,2,13
48,17.773613387778532,860.8919859176616,,1,15.831588373049302,26,3.690853851821742,7,7
64,13.801660241697224,887.4431036743596,,,6.936559071890396,14,4.570401555579846,6,14
4,14.353890009205369,54.487359006179524,,3,9.869608233301191,31,2.4248650157287437,3,16
3,16.690422107379348,50.07126632213804,,,19.271189613081518,16,4.346422141776508,6,17
45,5.749736705771311,262.11827028342776,,3,21.474673843427457,0,3.598574341938033,4,6
13,11.88707211671471,156.37243803328587,,,18.06024010660974,28,2.2551509406970114,2,3
12,18.61054642051434,224.82369947007652,2,0,8.281399598085052,27,1.3632435705882415,7,21
44,18.604841410394943,818.6130220573775,1,,33.55553314612859,40,4.197489113649462,4,16
4,7.7690618866992,34.74039351593333,2,1,3.260660080527498,5,2.4620241015585607,8,1
6,11.072168540221195,72.20161428556398,0,,6.880876755120314,47,4.072902300268052,5,10
88,17.87311342511366,1578.3904026324649,,,11.683546801902345,12,1.363703657398359,2,22
45,18.791251511805164,852.7397177212218,,,29.477685382124356,28,2.1328551426616453,0,21
42,18.89743053331516,799.7013281989945,0,,25.901168045284617,12,3.7422113336656833,9,14
51,14.945969377204957,764.9360682019781,0,,10.912700433913976,21,3.1180391195318644,6,20
8,6.979335465951918,59.35685261288791,,,29.13998248737825,21,3.409577090569376,5,9
116,16.53497898378523,1923.7013764853705,,2,11.518789996454586,12,3.919583239833121,8,15
59,14.433116520863607,861.388135787908,,,29.139847118441356,7,2.173447990922126,8,2
53,15.840373558750038,851.1885713047432,,,26.117567323506638,34,3.342177414183846,3,5
7,9.996787833786756,69.9775148365073,,2,9.854505396993222,7,1.6456691224002733,0,16
72,17.233692518810777,1251.6968254247556,2,,34.352608048761915,15,4.036085877017265,7,16
102,14.12740355943512,1446.913025473059,,,7.2936991581741,42,1.854665287130313,6,11
76,6.628485639935855,505.95987116097916,,,12.921817798824465,1,2.3629286561056517,2,23
57,14.885713343465797,849.6203380940485,,,16.336893085363513,38,2.2923491518940073,4,0
67,12.135286696260799,816.2644155643345,,,4.462028016549537,36,3.5471462950881216,5,14
23,11.224740897584732,264.1099812474912,,,24.351099756115044,4,2.5001442918688612,5,4
74,14.505654727606627,1073.3149083992869,1,,6.089009962164706,33,2.7677841506703205,2,12
67,19.27661288778755,1305.3244665778457,,,11.573452684182104,2,2.6615271293523284,6,10
26,12.982498004354998,346.09864887827797,1,,18.784754029237966,34,1.7954277419488132,8,11
7,10.226563868587368,74.22086710293388,,,34.2189619413669,21,1.7638270865495114,8,9
17,17.638283329138435,299.8508165953534,0,1,36.98345144491375,47,3.0496821743719913,2,9
36,8.416754827623834,305.7040088233344,,,7.134361237764667,26,4.072129770851866,2,10
84,5.686212432936078,477.64184436663055,,,14.379169077409735,13,2.5752796475515396,3,8
34,12.383466148339098,426.86858126783915,,,21.407751685375633,14,3.7567657577518148,6,18
19,5.914024943786698,114.38061702893371,2,2,12.228138141407111,31,1.1187112642398038,7,1
61,18.383625201933818,1132.9033616485556,,,10.096787592606626,8,1.4062970018885774,5,5
47,17.885474214774618,856.8282796229233,,,7.928116790105031,38,3.7235702675499924,7,15
10,10.582122337548146,108.38997784750627,,,7.9321042485670175,34,2.4861856571519216,5,21
19,18.747706134853775,356.20641656222176,1,2,15.69031652744363,16,2.2114966029267835,6,19
4,6.960655080380727,30.85966037572928,2,0,8.779797394599331,40,4.215329193868791,9,21
11,15.313282400459562,174.6644556060254,1,,31.42172354991457,44,3.3777701287582556,5,4
30,9.893185785328578,306.14846089294105,,,31.329959143682615,10,2.582597191161798,7,10
4,10.21729999292921,48.786292510239385,,,26.742487346564836,32,4.752108612433879,5,13
40,17.05947946767447,692.8878311843736,0,,22.048350132398678,16,1.9501329262999891,9,21
68,14.651756134195862,1010.1979270314014,0,2,13.930659121574225,29,1.9307681704340882,5,14
55,18.604908469137477,1040.4806998806198,,,29.860758926058693,36,3.5060398601611613,4,11
1,11.052074371360021,16.22685106752081,,,35.41226027481163,8,2.643405550032117,3,20
13,19.00368890062212,247.04795570808753,,,19.164953754329087,9,3.217621642399534,7,8
108,15.133583536915078,1643.5457098990637,,0,28.056810857855115,0,3.450365850024493,6,21
11,6.7464393606813,79.05192803871017,1,,8.734669738485382,9,2.443389964059159,4,3
32,17.173722067862602,559.2193852907168,2,,30.774671833158752,8,1.7573235348838152,7,12
39,15.344380532180102,593.8735356197519,,,15.94835747859154,43,2.934548518656553,7,14
23,14.067402332905159,327.0181953553527,1,0,3.1573143353782704,14,3.9765850285445765,7,2
34,17.006410592742675,590.1798910257787,0,0,23.060273629699502,28,3.463112654213201,7,7
87,19.179252674016773,1679.063915297647,2,,22.50330246884602,9,2.8270601602293692,7,8
47,10.693498698920337,511.50290191114874,,,12.268491751585891,11,3.965075986309838,7,8
4,6.901254710561469,31.758455499237236,,,29.531156361208954,7,2.0897142053066107,8,6
25,10.786287086127226,272.48948192318284,,,25.046493440904726,4,3.6572594939986582,5,18
81,17.684350000968337,1440.0767789871513,,,1.7584281972364901,21,3.615121178066711,3,20
58,7.878922999054153,458.77370091849355,,,35.29736348384305,16,4.288377504415421,2,17
56,10.945120290737814,620.9467709849333,,3,12.996513011415542,39,2.6302211961772475,6,15
62,17.342169159925547,1089.4533423667103,2,,10.078443902565596,14,4.639693571401183,6,12
29,10.097179155826653,297.6979457394894,,,2.103876112616449,5,3.7107581627913038,5,5
12,9.646818768188885,121.93601554426513,2,,26.80791442365896,5,2.133837325642929,4,11
22,17.65368307170195,395.0975941174382,,,21.90761102464113,42,2.207252414253043,3,16
37,5.609926105938463,208.49520981463797,,,25.2174589242302,4,3.0850618137314347,4,13
93,6.602463033384881,614.3944022709311,,,16.02707052765193,3,3.981912382326007,4,16
40,13.416798551689544,544.4506369793551,2,,4.908309426556627,18,3.3390854022685748,1,17
72,12.575859156873877,911.4548261718462,1,3,9.51596060767875,44,3.3551324078554967,2,17
13,13.649682509917863,183.0584325240408,1,3,7.849009013395875,14,1.4719076486304947,4,8
106,14.623787073751622,1561.090132167385,,2,14.019435000903933,19,3.8717642456956205,9,5
36,17.975654586349336,647.123565108576,0,,5.51478645018023,20,3.6684556598904434,8,15
9,9.794125521764565,89.41923960612118,,2,6.130106964111264,4,2.967621387904828,0,11
39,18.140307262724466,716.7728742540851,,,11.361267229471162,43,2.5911533257751094,7,1
57,17.024851240549623,986.6161488418776,,,22.71196320272431,4,3.0595687936257585,6,6
15,5.523844840143036,85.8350097773966,0,,17.47301052516295,20,1.8146253222881432,4,8
22,6.7714966730601045,149.88933737245426,0,,19.21165042413618,36,2.277280035897813,5,13
95,19.581965819444488,1860.4008707777516,,,24.262802395421204,16,3.8050672570436204,4,17
19,18.906318507160012,359.22005163604024,,,19.153146847610344,35,1.907733594010228,6,6
20,18.593485861516047,386.958103907499,,,32.64624756026821,18,3.524529255423912,9,0
40,9.682872007170612,387.7369784589535,,,30.193526710571476,24,2.0161247940949063,3,11
1,18.51369135725961,18.51369135725961,1,,8.685572000472757,7,2.4186917936923473,5,20
103,19.337485476521085,1993.9506974064168,,,7.434585502094323,12,4.607373429155016,8,15
58,14.349292002953046,839.842196400634,,,3.1802873026023546,22,4.334074152907062,4,20
43,9.10551268016319,395.9455866487051,,,15.897941041788982,14,3.815605660109804,9,0
53,16.060985858859887,863.3342128145728,,0,18.95569456157681,9,3.0522756832708033,2,17
27,14.098248750334342,387.4179129944522,0,,22.726961164277206,38,1.703568168137,6,3
59,6.315694903251757,376.7409926732103,,2,22.33490074051238,22,1.8243850855983847,6,2
91,17.571996528847095,1598.1445507582548,2,,3.638062910826191,4,3.476739291876289,4,21
28,8.95836866851183,258.16921675748114,2,2,34.25453769958196,12,2.1268445497999418,6,20
89,7.1967608077195315,645.0536728194753,,,13.232761076926666,5,3.6577843892542856,8,17
28,6.731124781062425,189.5906102536264,2,,8.186106448030653,8,2.27698364764062,1,12
25,19.880846760378788,497.02116900946965,,,5.84844522146942,9,4.774539531110134,3,0
71,8.60456132520021,613.7162089643554,1,3,6.264013743130992,23,2.5629959183791367,7,7
20,15.681263554010348,323.1129926196425,,,23.21313335642057,22,2.026234382920877,8,21
50,14.291673174770676,722.91446279538,,,4.893610462554492,36,2.7390257700014997,5,17
15,11.427949439844951,177.9260736354293,,,37.97778757466323,11,3.3146018254537397,7,7
108,17.972454847268562,1950.3233368765161,,,17.647232992880493,16,2.494215317770333,5,0
3,6.658916445111239,26.231289689843802,,,29.374252918739288,1,4.2721738411448325,2,6
23,9.277497731170444,211.47257142469905,,3,10.169738711958075,19,4.270807407940522,2,15
10,11.342921882827984,122.27714090691495,1,2,25.42312615398603,35,3.853421323075812,1,8
35,16.75439354443266,598.0847031007199,0,3,26.34080187239884,5,3.9215686596750876,1,18
17,16.412227525351653,282.25256331919377,0,,8.50368771627742,37,4.484094253558817,4,21
16,19.18580132930125,317.4773799330269,2,,5.583073578138441,17,3.6935624848486244,9,5
23,7.48226393848214,177.9604670634934,0,,5.805034187734458,48,2.9767618743572797,5,12
61,19.44409297897873,1190.2420381018953,,,22.295341520841564,20,3.3965574550716546,7,13
1,17.955773663510072,17.955773663510072,,,15.628221766270608,28,4.7042084159082815,5,16
15,18.91610031148119,284.9767221424167,,,15.633780668765848,37,3.6368389527994727,4,23
50,11.388418480798936,574.1347683002408,0,,14.63652811362346,33,2.425731288187632,6,13
32,15.940403371784983,510.0929078971195,,,1.8792340204727433,42,3.7684298561688205,5,18
73,18.44928709715829,1360.7343692243267,,,5.825335039068305,17,3.1460311676021324,6,3
29,7.708034283890993,223.55357127252213,,,1.8952810079480293,1,3.85181976871317,6,7
13,10.232056573064945,140.99890252900775,2,,8.865250592092245,37,3.2434115993546575,9,17
39,13.395953994665978,534.0399555031876,,,8.838826529845509,13,4.638865925090404,5,12
15,12.1103434323695,187.28236065195736,,3,17.78470231640329,2,3.0636943338002403,6,6
110,17.687309221974783,1944.3370332316433,,,5.806000384958622,34,2.55307297164865,3,2
29,10.629007632966827,305.20844342394463,,,12.970699385833932,45,1.8720356920989005,7,5
23,12.36533626893096,284.4027341854121,0,,16.903850631553237,10,3.3842379731342103,3,23
15,8.196537363022394,123.6148394081494,,,2.5167301331124112,46,3.4578009755172836,8,13
22,18.664327371435526,417.9135790230654,,,3.637151181311271,30,4.298265466359598,2,2
75,6.942744994764007,521.8286537052704,,,16.364305770369945,33,4.526107834877999,8,3
49,19.45711673455653,962.3200216255535,,,21.42478682186017,26,3.4505844634238576,7,10
57,16.68750515696669,956.1345653777926,1,,13.565473782076065,46,3.9285900929691557,8,10
37,15.405862276473913,581.9117304434784,,,14.77013692630343,21,2.296078590946669,5,18
20,19.255155258723022,399.3144981986815,2,,18.65758823572352,18,4.18446082470376,5,6
22,16.45228493378525,373.23641230388824,,,23.769920731630627,9,3.159929465281883,5,16
52,13.380675864475341,702.8570973175446,1,,7.876294404388774,4,3.0054875627301736,6,19
19,14.225778382907135,277.058124690562,,,37.550080234830304,2,3.8326210006623023,6,15
19,11.025355035299262,209.63914683016273,,,25.61435318612502,7,3.927940619829398,6,2
28,15.681866982870723,450.2755455269447,,,7.522522098493051,26,3.730614284789415,0,8
57,12.979772602158873,740.7241496288755,,,27.04012486967999,5,2.2969483266508046,2,4
46,17.229782978695138,796.129702489672,1,,38.32931847075698,32,3.3172119463444005,7,17
29,14.332512068977238,425.6889728032409,,1,27.983661000850553,0,4.264638928330121,4,18
2,8.159080501895327,21.11919671229637,,3,35.71961778073679,28,3.1496055366329303,3,19
30,9.19267045335573,276.7819538747441,0,,25.847128770868082,26,4.400176310963556,8,23
4,15.23054207768611,60.922168310744446,2,2,6.246777181600741,28,4.392441452108851,3,9
38,18.263083719224564,703.630023567504,,1,30.381209761335928,6,2.049658429940114,5,2
62,9.941043159311722,616.9509221933318,,2,6.201305933179283,28,3.95375123297953,5,13
56,9.940562168604695,559.7560718916366,0,,2.4182470864988876,0,2.005620055147913,2,22
27,14.38814604531346,390.3422438728169,,0,5.864617527163899,44,4.1250295282913445,3,11
41,18.9044532488519,776.6780215585648,2,,34.36634966186742,48,3.185770293516067,0,2
20,16.906435178405687,353.13824788290407,1,,13.803749574328505,17,2.1671945560717116,3,18
15,18.358967418202724,275.38451127304086,2,2,16.662757489745964,17,4.397349185511201,0,15
100,11.542365527372215,1160.6541150749513,,,5.558339451886967,17,3.4965069988132997,4,14
4,10.266868384140391,49.561368911556265,,,35.76736897127183,2,4.857111515351611,8,13
25,11.794159598094772,294.8539899523694,,,26.996744706458525,38,4.3046970834658715,6,4
12,6.842627700629533,85.34594022950499,,0,20.82769745649047,11,3.544986103698995,6,9
23,9.331073149497922,215.33470087232527,,1,14.63391937496292,10,3.712444976494977,7,20
19,19.03918451562461,369.42054993437233,,3,37.98880074171679,2,3.4783308205833894,1,7
10,6.354868438627289,64.17844467604756,,,17.497657301908177,38,2.7526855507881134,1,20
40,17.254820252580284,697.228926581137,2,,24.541506495900155,21,3.2913136999772648,8,22
18,8.173719700471873,150.89073644832052,2,,26.771050018822127,4,2.4932280224405887,6,8
47,17.918089532799495,851.899557749712,,2,11.837141146987355,30,3.137086620335203,5,18
51,10.848961131145726,554.7131582792268,,3,36.02151239973531,26,2.4256931760383207,7,11
33,13.129439242459295,445.07767072392085,2,,27.88526712976991,37,1.5043655382381493,6,8
6,12.16474493553432,83.08521683674755,1,2,14.155105089594302,17,2.542698271207092,5,10
93,11.850937467829999,1110.802670332343,2,,26.36112546803851,1,1.8117461308903753,6,21
17,15.42871565160215,268.77034594553385,,,19.684462259495405,8,2.608339049998118,1,3
